section,key,count
summary,candidate_count,100
summary,approved_count,0
summary,rejected_count,100
reject_reason,target_return_below_threshold,99
reject_reason,vwap_relationship_blocked,1
blocked_by_threshold,C,1
blocked_by_threshold,ADMA,1
blocked_by_threshold,CELH,1
blocked_by_threshold,TFC,1
blocked_by_threshold,FITB,1
blocked_by_threshold,BXP,1
blocked_by_threshold,COLB,1
blocked_by_threshold,PRGO,1
blocked_by_threshold,RCAT,1
blocked_by_threshold,FMC,1
blocked_by_threshold,UMAC,1
blocked_by_threshold,SYF,1
blocked_by_threshold,USB,1
blocked_by_threshold,NOMD,1
blocked_by_threshold,WFC,1
blocked_by_threshold,BTSG,1
blocked_by_threshold,UBS,1
blocked_by_threshold,CFG,1
blocked_by_threshold,LUNR,1
blocked_by_threshold,TREX,1
blocked_by_threshold,BAC,1
blocked_by_threshold,GPK,1
blocked_by_threshold,ICE,1
blocked_by_threshold,XRAY,1
blocked_by_threshold,PAGS,1
blocked_by_threshold,RF,1
blocked_by_threshold,QURE,1
blocked_by_threshold,KMX,1
blocked_by_threshold,ALB,1
blocked_by_threshold,MP,1
blocked_by_threshold,MSTR,1
blocked_by_threshold,JPM,1
blocked_by_threshold,SOC,1
blocked_by_threshold,AAOI,1
blocked_by_threshold,ELAN,1
blocked_by_threshold,FSK,1
blocked_by_threshold,FNB,1
blocked_by_threshold,FNGU,1
blocked_by_threshold,TRU,1
blocked_by_threshold,FLY,1
blocked_by_threshold,CUK,1
blocked_by_threshold,BAX,1
blocked_by_threshold,TD,1
blocked_by_threshold,CZR,1
blocked_by_threshold,HBAN,1
blocked_by_threshold,DAR,1
blocked_by_threshold,ORLA,1
blocked_by_threshold,FIS,1
blocked_by_threshold,SIRI,1
blocked_by_threshold,AXP,1
blocked_by_threshold,CUZ,1
blocked_by_threshold,ALKS,1
blocked_by_threshold,SGI,1
blocked_by_threshold,TSEM,1
blocked_by_threshold,ZSL,1
blocked_by_threshold,TMO,1
blocked_by_threshold,LKQ,1
blocked_by_threshold,GEO,1
blocked_by_threshold,UPST,1
blocked_by_threshold,RKT,1
blocked_by_threshold,COHR,1
blocked_by_threshold,FLEX,1
blocked_by_threshold,AESI,1
blocked_by_threshold,OLN,1
blocked_by_threshold,Q,1
blocked_by_threshold,ASB,1
blocked_by_threshold,ONB,1
blocked_by_threshold,OVV,1
blocked_by_threshold,BX,1
blocked_by_threshold,CC,1
blocked_by_threshold,KKR,1
blocked_by_threshold,BN,1
blocked_by_threshold,MRSH,1
blocked_by_threshold,HPQ,1
blocked_by_threshold,LEVI,1
blocked_by_threshold,BNS,1
blocked_by_threshold,BW,1
blocked_by_threshold,AG,1
blocked_by_threshold,AA,1
blocked_by_threshold,SDOW,1
blocked_by_threshold,TENB,1
blocked_by_threshold,RNA,1
blocked_by_threshold,TNDM,1
blocked_by_threshold,PFE,1
blocked_by_threshold,ARM,1
blocked_by_threshold,ERAS,1
blocked_by_threshold,IBM,1
blocked_by_threshold,COF,1
blocked_by_threshold,AU,1
blocked_by_threshold,ERIC,1
blocked_by_threshold,PPG,1
blocked_by_threshold,HWM,1
blocked_by_threshold,RUN,1
blocked_by_threshold,AKAM,1
blocked_by_threshold,OBDC,1
blocked_by_threshold,CUBE,1
blocked_by_threshold,BMNR,1
blocked_by_threshold,USFD,1
blocked_by_threshold,WVE,1
blocked_by_spread,PNC,1
blocked_by_spread,C,1
blocked_by_spread,ADMA,1
blocked_by_spread,CELH,1
blocked_by_spread,TFC,1
blocked_by_spread,FITB,1
blocked_by_spread,COLB,1
blocked_by_spread,FMC,1
blocked_by_spread,USB,1
blocked_by_spread,WFC,1
blocked_by_spread,CFG,1
blocked_by_spread,BAC,1
blocked_by_spread,RF,1
blocked_by_spread,QURE,1
blocked_by_spread,MSTR,1
blocked_by_spread,SOC,1
blocked_by_spread,HBAN,1
blocked_by_spread,ZSL,1
blocked_by_spread,ASB,1
blocked_by_spread,KKR,1
blocked_by_spread,BMNR,1
